#itr;#feature;lrate;regSocial;regBias;regPostv;regNegtv;regUser;regItem;RMSE(R);BPTOPT(S);RMSE(T);Prec[5];Prec[10];Recl[5];Recl[10]
1;10;0.009;0.03;0.01;0.001;0.05;4;-4;0.753204003292079;-45338.7338004945;1.57555264001473
2;10;0.009;0.03;0.01;0.001000158093379;0.0499999364457167;3.80058109830535;-4.1568529835663;0.951255839402629;-44334.0467844733;1.61527425432898
3;10;0.009;0.03;0.01;0.00100043012745519;0.0499997879847903;3.62433577332785;-4.27890821928985;0.950607187098894;-44332.2261767786;1.31519783950676
4;10;0.009;0.03;0.01;0.00100070458777852;0.0499996188190893;3.47146594762108;-4.41123230070754;0.84522176046234;-43658.8437633528;1.09627374567887
5;10;0.009;0.03;0.01;0.00100093014482792;0.0499994591728471;3.38363968035431;-4.52630443598247;0.752246997883661;-43253.0021504207;0.975530041927737
6;10;0.009;0.03;0.01;0.00100110868554945;0.0499993316268984;3.35961698112113;-4.62248907344876;0.704554004092766;-42433.5555916915;0.911521539068591
7;10;0.009;0.03;0.01;0.00100124186434418;0.0499992272446598;3.38503921472572;-4.70645194787652;0.680274581060876;-41829.1532175672;0.875245305293819
8;10;0.009;0.03;0.01;0.00100135097425035;0.0499991408070226;3.44704617557799;-4.78409332121734;0.66483614690764;-41194.3355586671;0.854402832855878
9;10;0.009;0.03;0.01;0.00100143747519807;0.0499990637961851;3.5360232101523;-4.85951874729883;0.653502700330845;-40950.348037575;0.841387773484721
10;10;0.009;0.03;0.01;0.00100151035514115;0.0499989956666663;3.64532435646214;-4.9352903215211;0.643954221300406;-40713.5909654056;0.832668312059383
11;10;0.009;0.03;0.01;0.00100156920078742;0.0499989384193259;3.77025940261095;-5.01309698267027;0.635198251410311;-40498.1848627122;0.826611864919283
12;10;0.009;0.03;0.01;0.00100161920219406;0.0499988874713349;3.9078679898685;-5.09380189728593;0.627015972253835;-40368.5360136088;0.82233796014546
13;10;0.009;0.03;0.01;0.00100166156188552;0.0499988412696766;4.05570827077632;-5.17819430889903;0.619219016437873;-39977.7103714645;0.819377700914527
14;10;0.009;0.03;0.01;0.0010016983072338;0.0499987987025488;4.21202494029009;-5.26684466198246;0.611814390198509;-40026.280751879;0.817487288323322
15;10;0.009;0.03;0.01;0.00100173007120024;0.0499987586187943;4.37500952520509;-5.36045962799579;0.604837045740983;-39935.2413825789;0.816536668443922
16;10;0.009;0.03;0.01;0.00100175806245887;0.0499987199610911;4.54358983080032;-5.45938934025579;0.598312375424665;-39675.2187184537;0.816262596799836
17;10;0.009;0.03;0.01;0.00100178291172152;0.0499986847005504;4.71683128639862;-5.56394351336101;0.592189601317904;-39624.6460498322;0.816625697137156
18;10;0.009;0.03;0.01;0.00100180615399951;0.0499986500543002;4.89371371410294;-5.67449031952137;0.586501388950963;-39582.934344869;0.817535282971653
19;10;0.009;0.03;0.01;0.00100182628849809;0.0499986173180783;5.07326713347008;-5.79134098340202;0.581212963370275;-39436.7057804095;0.818841000689169
20;10;0.009;0.03;0.01;0.00100184301632222;0.0499985859410145;5.25496639431386;-5.91447100214685;0.576366664755027;-39417.7243916518;0.820655717849492
21;10;0.009;0.03;0.01;0.0010018593077577;0.049998556952982;5.43796271984227;-6.04392553134847;0.571875220729175;-39162.0774662716;0.822893711192558
22;10;0.009;0.03;0.01;0.00100187442718497;0.0499985292616321;5.62156432489564;-6.17945925517447;0.567838857726176;-39273.0257468389;0.825701061917183
23;10;0.009;0.03;0.01;0.00100188844073121;0.0499985024514137;5.80485021125941;-6.32064311093597;0.564166760028761;-39033.4727601145;0.828825500111386
24;10;0.009;0.03;0.01;0.00100189879054217;0.0499984765060215;5.98684276933773;-6.46679386975356;0.560958743975071;-39036.3517125135;0.832577512071673
25;10;0.009;0.03;0.01;0.00100190975977389;0.0499984516331035;6.16637897473673;-6.61680309766494;0.558194465222778;-38860.6110875211;0.836965690340808
26;10;0.009;0.03;0.01;0.00100191948690649;0.0499984274014688;6.3422875184461;-6.76895569820722;0.555796191669752;-38583.7332978714;0.841917319067322
27;10;0.009;0.03;0.01;0.00100192853976117;0.0499984046773093;6.51303045346239;-6.92102041715219;0.553992037130299;-38595.1121506557;0.847416458449927
28;10;0.009;0.03;0.01;0.00100193658494545;0.0499983829973209;6.67627236903967;-7.070372012428;0.552698706020471;-38564.6600316933;0.853874966279958
29;10;0.009;0.03;0.01;0.00100194278263241;0.0499983620959871;6.82972146886352;-7.21349742090726;0.551983762513692;-38371.183330675;0.861006680950792
30;10;0.009;0.03;0.01;0.0010019482934103;0.04999834277132;6.97057910597693;-7.34663462104807;0.551966485439775;-38311.2840480544;0.869524249574425
