#itr;#feature;lrate;regSocial;regBias;regPostv;regNegtv;regUser;regItem;RMSE(R);BPTOPT(S);RMSE(T);Prec[5];Prec[10];Recl[5];Recl[10]
1;10;0.009;0.03;0.01;0.001;0.05;4;-4;0.768541664912902;-44403.4618247846;1.57502120619895
2;10;0.009;0.03;0.01;0.00100025859544038;0.0500000602820027;3.79267541849785;-4.16456275136247;0.964115803531168;-43453.3959862561;1.60026079243983
3;10;0.009;0.03;0.01;0.00100056248400924;0.0499999721973916;3.60928468430269;-4.29083699307887;0.95454149024016;-43253.8138718984;1.28617159391529
4;10;0.009;0.03;0.01;0.00100082373365143;0.0499998337231383;3.45125449241493;-4.42523435129993;0.843475947618584;-42950.5230354573;1.08265691463505
5;10;0.009;0.03;0.01;0.00100104173218124;0.0499996924274807;3.35974474411945;-4.5417032239045;0.755532073264476;-42163.7646466023;0.969474528863698
6;10;0.009;0.03;0.01;0.00100121152122701;0.0499995814286924;3.33295087118105;-4.63941393049133;0.707196770996011;-41866.2710521299;0.909410062400385
7;10;0.009;0.03;0.01;0.00100134299962138;0.0499994855011404;3.35616868136162;-4.72527271672464;0.68176639696674;-41074.9207479067;0.876904829684337
8;10;0.009;0.03;0.01;0.00100144898910887;0.0499993962701562;3.41545895365842;-4.80568397809877;0.666521229779129;-40712.1405867007;0.85741300499286
9;10;0.009;0.03;0.01;0.00100153270654377;0.0499993260403263;3.50126819888834;-4.8844798903128;0.654978269058138;-40450.2236748695;0.844677794570923
10;10;0.009;0.03;0.01;0.00100160178839108;0.0499992626295506;3.60697515119609;-4.96406949918243;0.645077602746345;-40361.6646575897;0.835924681646242
11;10;0.009;0.03;0.01;0.00100165960628922;0.0499992057530639;3.72831110561478;-5.04573292882776;0.636209299309579;-39907.5538833328;0.82980817696282
12;10;0.009;0.03;0.01;0.00100170744039925;0.0499991554534201;3.86208429087661;-5.13042025452683;0.628000269168324;-39858.1534544669;0.825526621075823
13;10;0.009;0.03;0.01;0.0010017474062962;0.0499991114212998;4.00608830102335;-5.21874504139201;0.620187896812503;-39560.6033644343;0.822495956979735
14;10;0.009;0.03;0.01;0.00100178325552146;0.0499990705762255;4.15852741296885;-5.3112505961532;0.612778993063635;-39518.1723569153;0.820428056264044
15;10;0.009;0.03;0.01;0.00100181358018596;0.049999032528114;4.31797926999514;-5.40841262584562;0.605750363933316;-39440.4922745047;0.81929901729043
16;10;0.009;0.03;0.01;0.00100183954287914;0.0499989957853649;4.48312047807588;-5.51070801044693;0.599194518088111;-39178.8572736503;0.818957775380543
17;10;0.009;0.03;0.01;0.00100186308258537;0.0499989607223573;4.65273107055038;-5.61858224623506;0.593015905838815;-39229.2864220487;0.819187350044899
18;10;0.009;0.03;0.01;0.00100188496319127;0.0499989272775303;4.82608603210096;-5.73226429235708;0.587225816150953;-39172.1018190093;0.819874723815472
19;10;0.009;0.03;0.01;0.00100190270860175;0.0499988952076999;5.0027069859063;-5.85174604262135;0.581816901601525;-39136.6440146371;0.821183646813321
20;10;0.009;0.03;0.01;0.00100192045887306;0.0499988659548176;5.18139767708136;-5.97737876454137;0.576815653446985;-38831.1200952947;0.823081398296297
21;10;0.009;0.03;0.01;0.00100193580677163;0.0499988358173802;5.36132367067901;-6.10919710329234;0.572228607627938;-39040.6403183958;0.825317169364886
22;10;0.009;0.03;0.01;0.00100194959530075;0.0499988085904501;5.5419435559458;-6.24686355989251;0.567993010815451;-38813.050607882;0.828026688637562
23;10;0.009;0.03;0.01;0.001001961435734;0.0499987820733703;5.7224587467177;-6.38991027705907;0.564171372752547;-38751.3177561213;0.831321060437944
24;10;0.009;0.03;0.01;0.00100197187844386;0.0499987566815058;5.90159659089178;-6.53772623741669;0.560782478228691;-38555.9850816549;0.835128167871724
25;10;0.009;0.03;0.01;0.00100198179523321;0.0499987325237837;6.07857932342543;-6.68899563891792;0.557864750260302;-38678.6059569723;0.839457042465488
26;10;0.009;0.03;0.01;0.0010019906980799;0.0499987095811854;6.25170941988763;-6.84220014306122;0.555432210912172;-38535.0869498497;0.844647958947671
27;10;0.009;0.03;0.01;0.00100199853801534;0.0499986876945891;6.41929545404909;-6.99513336752195;0.553469592858197;-38437.8098705958;0.85034396564757
28;10;0.009;0.03;0.01;0.0010020058741148;0.0499986660228757;6.57972734538986;-7.14469673613661;0.552037441450695;-38229.8603963029;0.857013405175202
