#itr;#feature;lrate;regSocial;regBias;regPostv;regNegtv;regUser;regItem;RMSE(R);BPTOPT(S);RMSE(T);Prec[5];Prec[10];Recl[5];Recl[10]
1;10;0.009;0.03;0.01;0.001;0.05;4;-4;0.759924315129489;-44697.5346393601;1.60720852797388
2;10;0.009;0.03;0.01;0.00100020348258133;0.0499999970508362;3.80734888477652;-4.15019588758306;0.958141801715915;-43906.304739762;1.59563810987968
3;10;0.009;0.03;0.01;0.00100049837284536;0.0499998838411076;3.62614876363648;-4.27476780875203;0.947038238146401;-43776.7751841141;1.301642212695
4;10;0.009;0.03;0.01;0.00100077556637278;0.0499997355364001;3.46767521935966;-4.40610133336992;0.847110895118842;-42885.1811146188;1.0878979651524
5;10;0.009;0.03;0.01;0.00100099650251912;0.0499995921778351;3.37280445876561;-4.52136524860154;0.758269482632683;-42115.3915256554;0.967477965356665
6;10;0.009;0.03;0.01;0.00100117419629065;0.0499994736055121;3.34420028852034;-4.61719801768058;0.707329828783521;-41876.7609908931;0.90808389285603
7;10;0.009;0.03;0.01;0.00100130894362941;0.049999374439055;3.36721311347076;-4.70002832449186;0.681739186002384;-41340.8440447306;0.875852890338901
8;10;0.009;0.03;0.01;0.00100141239792885;0.0499992875652145;3.42742777137496;-4.77660555259407;0.666425987509187;-40895.814734192;0.856305400582553
9;10;0.009;0.03;0.01;0.00100149914316435;0.0499992127683257;3.51494801932483;-4.85110131102926;0.655149569488137;-40717.2789842744;0.843676999830134
10;10;0.009;0.03;0.01;0.00100157013603645;0.0499991483788548;3.62299051740745;-4.92603744798276;0.645521905430354;-40365.6343675793;0.834942797584254
11;10;0.009;0.03;0.01;0.00100162564341087;0.0499990937666842;3.74697158133949;-5.00294567338316;0.636710672939843;-40357.7427401656;0.828932246863438
12;10;0.009;0.03;0.01;0.00100167205541131;0.0499990433576549;3.88359869716706;-5.08288274372229;0.628518184934995;-40008.7236141204;0.824600025744666
13;10;0.009;0.03;0.01;0.00100171223907474;0.0499989963440332;4.03055543790772;-5.16653891403046;0.620760949194677;-39879.1325260738;0.821649920464355
14;10;0.009;0.03;0.01;0.00100174868148699;0.04999895143167;4.18576694409826;-5.25463759353662;0.613496383394809;-39733.7947472281;0.819767395727043
15;10;0.009;0.03;0.01;0.00100177887659307;0.0499989116031573;4.34781185713601;-5.34763649485171;0.606654074634794;-39706.3815205387;0.81876268185098
16;10;0.009;0.03;0.01;0.00100180620734878;0.0499988747554235;4.51564189380383;-5.44582844498004;0.600262270371827;-39374.4309499677;0.818361427593339
17;10;0.009;0.03;0.01;0.00100182896366183;0.0499988403087471;4.68827506852547;-5.5495819302118;0.594228331336534;-39311.4968272918;0.81860975150467
18;10;0.009;0.03;0.01;0.00100185036448941;0.0499988070936158;4.8646942122898;-5.65925934511139;0.58858824946348;-39223.3600898123;0.81933569528405
19;10;0.009;0.03;0.01;0.0010018701384108;0.0499987738010855;5.04413034274732;-5.77504562184319;0.583245955415923;-39179.0550074827;0.820607681433887
20;10;0.009;0.03;0.01;0.0010018863647898;0.0499987430146476;5.22557806172839;-5.89726486536185;0.578369886097245;-38862.3215685559;0.822392260072576
21;10;0.009;0.03;0.01;0.00100190100926095;0.0499987124944931;5.40837364912894;-6.02583683672321;0.573901719082286;-38888.3549865884;0.824591115943926
22;10;0.009;0.03;0.01;0.00100191366363387;0.0499986853184696;5.59173629864685;-6.16058657162102;0.569735785757713;-38957.8479191251;0.827232230403869
23;10;0.009;0.03;0.01;0.00100192756901708;0.0499986579031444;5.77516289808731;-6.30091172397423;0.566084454303673;-38744.3501383714;0.830277983493436
24;10;0.009;0.03;0.01;0.00100193800641617;0.0499986316532158;5.95753191257303;-6.44620468142364;0.562835764659368;-38817.8223089878;0.833921741875014
25;10;0.009;0.03;0.01;0.00100194763680359;0.0499986068695815;6.13783560411923;-6.59536655507098;0.559966255296224;-38412.2463258025;0.838100069326196
26;10;0.009;0.03;0.01;0.00100195707828422;0.0499985827001807;6.31457180359198;-6.74687273100153;0.557592135203916;-38535.7522312709;0.84299061904198
27;10;0.009;0.03;0.01;0.00100196490469387;0.0499985593843558;6.48630941853728;-6.89851953348432;0.555656184626914;-38473.6427751363;0.848737440949085
28;10;0.009;0.03;0.01;0.00100197239503906;0.0499985383688843;6.65102447146536;-7.04752966354727;0.554295109133477;-38554.8635244345;0.854925920954375
29;10;0.009;0.03;0.01;0.00100197859562877;0.0499985175609463;6.80669058709627;-7.19034067574113;0.553630816279682;-38339.9609429452;0.862221652747301
30;10;0.009;0.03;0.01;0.00100198439137724;0.0499984976115137;6.9505817882814;-7.32301212080483;0.553480350976686;-37983.3917844279;0.870782979013012
