#itr,#feature,lrate,regSocial,regBias,regPostv,regNegtv,regUser,regItem,RMSE
134,10,0.001,0.7,0.77,0.015,0.019,0.0273980115772098,-0.109784416267933,0.91035150919581
135,10,0.001,0.7,0.77,0.015,0.019,0.0288877405379323,-0.110844152797539,0.90991235555438
136,10,0.001,0.7,0.77,0.015,0.019,0.0303900224632284,-0.111900825321766,0.909559345608449
137,10,0.001,0.7,0.77,0.015,0.019,0.0319043301901638,-0.11295465411869,0.909171698928439
138,10,0.001,0.7,0.77,0.015,0.019,0.033430485818238,-0.114005792394487,0.908790629045496
139,10,0.001,0.7,0.77,0.015,0.019,0.0349686930056263,-0.115054035978539,0.908422092919216
140,10,0.001,0.7,0.77,0.015,0.019,0.0365183929293002,-0.116099533485285,0.908153165438158
141,10,0.001,0.7,0.77,0.015,0.019,0.0380793628875121,-0.117142410838171,0.90781012193321
142,10,0.001,0.7,0.77,0.015,0.019,0.0396512971557829,-0.118182832503878,0.907478853050879
143,10,0.001,0.7,0.77,0.015,0.019,0.0412344517183141,-0.119220589875218,0.907140022554604
144,10,0.001,0.7,0.77,0.015,0.019,0.0428285808909309,-0.120255717621588,0.906807747963277
145,10,0.001,0.7,0.77,0.015,0.019,0.0444332579669681,-0.121288467661981,0.90653159116257
146,10,0.001,0.7,0.77,0.015,0.019,0.0460487451511063,-0.122318670636964,0.906210028299918
147,10,0.001,0.7,0.77,0.015,0.019,0.0476746651302404,-0.123346444392527,0.905905512690338
148,10,0.001,0.7,0.77,0.015,0.019,0.0493105605362517,-0.124371934656008,0.905621864496938
149,10,0.001,0.7,0.77,0.015,0.019,0.0509569336234964,-0.12539480814945,0.905395521559724
150,10,0.001,0.7,0.77,0.015,0.019,0.0526132011579253,-0.126415306499106,0.905064605228079
151,10,0.001,0.7,0.77,0.015,0.019,0.0542795093026524,-0.12743329076935,0.90474214367753
152,10,0.001,0.7,0.77,0.015,0.019,0.0559552268092903,-0.128449141210259,0.904467517421858
153,10,0.001,0.7,0.77,0.015,0.019,0.0576403775810432,-0.129462903563399,0.904163041897818
154,10,0.001,0.7,0.77,0.015,0.019,0.0593351475997947,-0.130474257623866,0.90390156577973
155,10,0.001,0.7,0.77,0.015,0.019,0.0610392534017485,-0.131483399736591,0.903654716001613
156,10,0.001,0.7,0.77,0.015,0.019,0.0627527344198637,-0.132490230241215,0.903430936437041
157,10,0.001,0.7,0.77,0.015,0.019,0.0644750383468841,-0.133495031431487,0.90320063559953
158,10,0.001,0.7,0.77,0.015,0.019,0.066206248884325,-0.134497807171728,0.903001832806736
159,10,0.001,0.7,0.77,0.015,0.019,0.0679460195683793,-0.135498559976854,0.902743793605392
160,10,0.001,0.7,0.77,0.015,0.019,0.0696944920582152,-0.136497288054162,0.902492959288719
161,10,0.001,0.7,0.77,0.015,0.019,0.0714514958739681,-0.137493943673656,0.902237926378837
162,10,0.001,0.7,0.77,0.015,0.019,0.0732170476979737,-0.138488511425278,0.902030023398714
163,10,0.001,0.7,0.77,0.015,0.019,0.0749908617259029,-0.139481296742383,0.901769276040136
164,10,0.001,0.7,0.77,0.015,0.019,0.0767721421462621,-0.140472739207571,0.901542823995696
165,10,0.001,0.7,0.77,0.015,0.019,0.0785614992115984,-0.141462328647198,0.901249822247069
166,10,0.001,0.7,0.77,0.015,0.019,0.0803587266417766,-0.142450112172268,0.900999189570156
167,10,0.001,0.7,0.77,0.015,0.019,0.0821637534614262,-0.143435939594173,0.900769227275045
168,10,0.001,0.7,0.77,0.015,0.019,0.0839763556271598,-0.144420069140399,0.900527436186171
169,10,0.001,0.7,0.77,0.015,0.019,0.085796599344163,-0.145402486718389,0.900282606311204
170,10,0.001,0.7,0.77,0.015,0.019,0.0876241264106353,-0.146383328560696,0.900046202235745
171,10,0.001,0.7,0.77,0.015,0.019,0.0894587299526949,-0.147362712898621,0.899864980845818
172,10,0.001,0.7,0.77,0.015,0.019,0.0913003547287089,-0.148340717608585,0.899680614075738
173,10,0.001,0.7,0.77,0.015,0.019,0.0931490031849962,-0.149317227138735,0.899425947037347
174,10,0.001,0.7,0.77,0.015,0.019,0.0950047274031662,-0.150292283990037,0.899211695053995
175,10,0.001,0.7,0.77,0.015,0.019,0.0968673759373394,-0.151265792741511,0.899001080825439
176,10,0.001,0.7,0.77,0.015,0.019,0.0987366128636073,-0.152237942573571,0.898798888040645
177,10,0.001,0.7,0.77,0.015,0.019,0.100612219326981,-0.15320900565147,0.898562623365011
178,10,0.001,0.7,0.77,0.015,0.019,0.102494365443915,-0.154178661492391,0.898347035661702
179,10,0.001,0.7,0.77,0.015,0.019,0.104383290132789,-0.155146783898566,0.898191029682966
180,10,0.001,0.7,0.77,0.015,0.019,0.106278476639358,-0.156113634968417,0.897985542009371
181,10,0.001,0.7,0.77,0.015,0.019,0.108179667015159,-0.157079349886984,0.897816039087677
182,10,0.001,0.7,0.77,0.015,0.019,0.110087016850357,-0.158043822021682,0.897654763635019
183,10,0.001,0.7,0.77,0.015,0.019,0.112000102113879,-0.159007480229248,0.897530505603119
184,10,0.001,0.7,0.77,0.015,0.019,0.113918844195232,-0.159970276852392,0.897349322001629
185,10,0.001,0.7,0.77,0.015,0.019,0.115843571152112,-0.160931908478554,0.897202108685657
186,10,0.001,0.7,0.77,0.015,0.019,0.117773982484516,-0.161892370872032,0.89701652191642
187,10,0.001,0.7,0.77,0.015,0.019,0.119709639326877,-0.162852076604372,0.896818195916356
188,10,0.001,0.7,0.77,0.015,0.019,0.121650859887514,-0.163810878686153,0.896645707852678
189,10,0.001,0.7,0.77,0.015,0.019,0.123597541894483,-0.164768760168044,0.89645805584809
190,10,0.001,0.7,0.77,0.015,0.019,0.125549850869323,-0.165725583837865,0.896305200083508
191,10,0.001,0.7,0.77,0.015,0.019,0.127507312376395,-0.166681644121271,0.896147425960758
192,10,0.001,0.7,0.77,0.015,0.019,0.129469876129824,-0.167636930076788,0.896015030178242
193,10,0.001,0.7,0.77,0.015,0.019,0.131437424067997,-0.168591566832977,0.895847518105723
194,10,0.001,0.7,0.77,0.015,0.019,0.133409868894165,-0.169545472085012,0.895713046668801
195,10,0.001,0.7,0.77,0.015,0.019,0.135386963852159,-0.170498775520914,0.895574973975131
196,10,0.001,0.7,0.77,0.015,0.019,0.13736887477719,-0.171451344292292,0.895372352340773
197,10,0.001,0.7,0.77,0.015,0.019,0.139355394093568,-0.172403421614663,0.895215525686271
198,10,0.001,0.7,0.77,0.015,0.019,0.141346476730233,-0.173354841088082,0.894983261867808
199,10,0.001,0.7,0.77,0.015,0.019,0.143341861060778,-0.174305853851512,0.89476858083747
200,10,0.001,0.7,0.77,0.015,0.019,0.145341635947923,-0.175256321781842,0.894630759861372
201,10,0.001,0.7,0.77,0.015,0.019,0.147345888926098,-0.17620623206639,0.894528927023099
202,10,0.001,0.7,0.77,0.015,0.019,0.149354371047926,-0.177155709249067,0.894357738802039
203,10,0.001,0.7,0.77,0.015,0.019,0.151367033047277,-0.178104827572978,0.894186258314333
204,10,0.001,0.7,0.77,0.015,0.019,0.153384054853337,-0.179053317389539,0.894053066106684
205,10,0.001,0.7,0.77,0.015,0.019,0.155405130779001,-0.180001436222325,0.893942146298858
206,10,0.001,0.7,0.77,0.015,0.019,0.157430177217738,-0.180949238898477,0.893763971359882
207,10,0.001,0.7,0.77,0.015,0.019,0.159459193343934,-0.181896736324659,0.893644279167046
208,10,0.001,0.7,0.77,0.015,0.019,0.161491820460781,-0.182844227837182,0.893495263206423
209,10,0.001,0.7,0.77,0.015,0.019,0.163528269936557,-0.183791495847464,0.89333954209947
210,10,0.001,0.7,0.77,0.015,0.019,0.165568298832348,-0.184738739703855,0.893116535984508
