1,10,0.004,0.007,1,2,9,0.5,0.9,1.14993804652411
1,10,0.004,0.007,1,2,9,0.5,0.9,1.14833158566799
2,10,0.004,0.007,1,2,9,0.5,0.9,1.1198910534988
3,10,0.004,0.007,1,2,9,0.5,0.9,1.10360584292386
4,10,0.004,0.007,1,2,9,0.5,0.9,1.09254108051084
5,10,0.004,0.007,1,2,9,0.5,0.9,1.08442277456778
1,10,0.004,0.007,1,2,9,0.5,0.9,1.14935637235944
2,10,0.004,0.007,1,2,9,0.5,0.9,1.12053448037581
3,10,0.004,0.007,1,2,9,0.5,0.9,1.10405424022134
4,10,0.004,0.007,1,2,9,0.5,0.9,1.09290151975272
5,10,0.004,0.007,1,2,9,0.5,0.9,1.08474156560267
6,10,0.004,0.007,1,2,9,0.5,0.9,1.07847960814552
7,10,0.004,0.007,1,2,9,0.5,0.9,1.07351585086843
8,10,0.004,0.007,1,2,9,0.5,0.9,1.06948599628406
9,10,0.004,0.007,1,2,9,0.5,0.9,1.06615797288478
10,10,0.004,0.007,1,2,9,0.5,0.9,1.06337528893311
11,10,0.004,0.007,1,2,9,0.5,0.9,1.06102456189613
12,10,0.004,0.007,1,2,9,0.5,0.9,1.05902768526972
13,10,0.004,0.007,1,2,9,0.5,0.9,1.05732669597672
14,10,0.004,0.007,1,2,9,0.5,0.9,1.05587566136867
15,10,0.004,0.007,1,2,9,0.5,0.9,1.05464138083519
16,10,0.004,0.007,1,2,9,0.5,0.9,1.05359593815205
17,10,0.004,0.007,1,2,9,0.5,0.9,1.05271863234407
18,10,0.004,0.007,1,2,9,0.5,0.9,1.05199607694702
19,10,0.004,0.007,1,2,9,0.5,0.9,1.05141067058632
20,10,0.004,0.007,1,2,9,0.5,0.9,1.05095423588976
21,10,0.004,0.007,1,2,9,0.5,0.9,1.05061725347327
22,10,0.004,0.007,1,2,9,0.5,0.9,1.05038797332305
23,10,0.004,0.007,1,2,9,0.5,0.9,1.05026174950436
24,10,0.004,0.007,1,2,9,0.5,0.9,1.0502325526023
25,10,0.004,0.007,1,2,9,0.5,0.9,1.05029208264302
26,10,0.004,0.007,1,2,9,0.5,0.9,1.05043603760149
27,10,0.004,0.007,1,2,9,0.5,0.9,1.05066077803344
28,10,0.004,0.007,1,2,9,0.5,0.9,1.0509600992169
29,10,0.004,0.007,1,2,9,0.5,0.9,1.05133196468123
30,10,0.004,0.007,1,2,9,0.5,0.9,1.05177000671512
31,10,0.004,0.007,1,2,9,0.5,0.9,1.05226953282372
32,10,0.004,0.007,1,2,9,0.5,0.9,1.05282780876512
33,10,0.004,0.007,1,2,9,0.5,0.9,1.05344292765854
1,10,0.004,0.001,1,2,9,0.5,0.9,1.14879481178441
2,10,0.004,0.001,1,2,9,0.5,0.9,1.11981220271941
3,10,0.004,0.001,1,2,9,0.5,0.9,1.10331032076837
4,10,0.004,0.001,1,2,9,0.5,0.9,1.09214908601707
5,10,0.004,0.001,1,2,9,0.5,0.9,1.08397386231247
6,10,0.004,0.001,1,2,9,0.5,0.9,1.07769078700286
7,10,0.004,0.001,1,2,9,0.5,0.9,1.0727014911979
8,10,0.004,0.001,1,2,9,0.5,0.9,1.06864617085083
9,10,0.004,0.001,1,2,9,0.5,0.9,1.06529343254
10,10,0.004,0.001,1,2,9,0.5,0.9,1.06248616724304
11,10,0.004,0.001,1,2,9,0.5,0.9,1.06011411647274
12,10,0.004,0.001,1,2,9,0.5,0.9,1.05809728614547
13,10,0.004,0.001,1,2,9,0.5,0.9,1.05637695821829
14,10,0.004,0.001,1,2,9,0.5,0.9,1.05490797606368
15,10,0.004,0.001,1,2,9,0.5,0.9,1.05365684429716
16,10,0.004,0.001,1,2,9,0.5,0.9,1.05259715047454
17,10,0.004,0.001,1,2,9,0.5,0.9,1.05170858961962
18,10,0.004,0.001,1,2,9,0.5,0.9,1.05097547586766
